country,party_family,id,created_at,updated_at,name_short,name_english,name,name_ascii,name_nonlatin,wikipedia,foundation_date,dissolution_date,data_source,description,comment,data_json,country_id,family_id
JPN,con,1755,2024-08-15 07:29:44.607000,2024-08-15 07:29:44.609000,LP(H),Liberal Party (Hatoyama),Nihon Jiyūtō (Hatoyama),Nihon Jiyuto (Hatoyama),日本自由党,,1953-03-15,,nyt,Liberal Party (Nihon Jiyūtō) was formed on 15 March 1953 by Ichirō Hatoyama.,,{},5,26
JPN,com,1723,2024-08-15 07:29:44.549000,2024-08-15 07:29:44.551000,LWSP,Left Wing Socialist Party,Saha Shakai Tô,Saha Shakai To,社会党左派,http://en.wikipedia.org/wiki/Leftist_Socialist_Party_of_Japan,1948-07-01,,,,,{},5,14
JPN,con,1382,2024-08-15 07:29:44.048000,2024-08-15 07:29:44.049000,NCP,New Conservative Party,Hoshu Shintō,Hoshu Shinto,保守新党,http://en.wikipedia.org/wiki/New_Conservative_Party,2000-04-03,,"afp, kyodo","Party split from Liberal Party (LP) on 3 April 2000.
Joined Liberal Democratic Party (LDP) on 17 November 2003.",,{},5,26
JPN,lib,1733,2024-08-15 07:29:44.561000,2024-08-15 07:29:44.563000,NCoP,National Cooperative Party,Kokumin Kyôdô Tô,Kokumin Kyodo To,国民協同党,http://ja.wikipedia.org/wiki/%E5%9B%BD%E6%B0%91%E5%8D%94%E5%90%8C%E5%85%9A,1945-12-18,,,,,{},5,6
JPN,con,1136,2024-08-15 07:29:43.610000,2024-08-15 07:29:43.612000,NFP,New Frontier Party,Shinshin-to,Shinshin-to,新進党,http://en.wikipedia.org/wiki/New_Frontier_Party,1994-12-10,1997-12-27,afp,New Frontier Party (NFP) split into six parties following its dissolution on 27 December 1997 (AFP).,,{},5,26
JPN,spec,2853,2024-08-15 07:29:47.004000,2024-08-15 07:29:47.006000,NHK,The party that protects those who do not pay the NHK license fee,NHK jushinryō o shiharawanai kokumin o mamoru tō,NHK jushinryo o shiharawanai kokumin o mamoru to,NHK受信料を支払わない国民を守る党,https://en.wikipedia.org/wiki/The_party_that_protects_those_who_do_not_pay_the_NHK_license_fee,2013-06-17,,,New party formed on 17 June 2013.,,{},5,16
JPN,con,170,2024-08-15 07:29:41.877000,2024-08-15 07:29:41.879000,NLC,New Liberal Club,Shin-jiyū-kurabu,Shin jiyu karuba,新自由クラブ,http://en.wikipedia.org/wiki/New_Liberal_Club,,,,,,{},5,26
JPN,lib,247,2024-08-15 07:29:42.017000,2024-08-15 07:29:42.019000,NPD,New Party Daichi,Shintō Daichi,Shinto Daichi,新党大地,http://en.wikipedia.org/wiki/New_Party_Daichi,2005-08-18,,,,,{},5,6
JPN,lib,1175,2024-08-15 07:29:43.694000,2024-08-15 07:29:43.696000,NPN,New Party Nippon,Shintō Nippon,Shinto Nippon,新党日本,http://en.wikipedia.org/wiki/New_Party_Nippon,2005-08-21,,,,,{},5,6
JPN,con,1146,2024-08-15 07:29:43.636000,2024-08-15 07:29:43.638000,NPS,New Party Sakigake,Shinto Sakigake,Shinto Sakigake,新党さきがけ,http://en.wikipedia.org/wiki/New_Party_Sakigake,,,,,,{},5,26
JPN,right,2404,2024-08-15 07:29:45.937000,2024-08-15 07:29:45.939000,PFG,Party for Future Generations,Jisedai No Tou,Jisedai No Tou,次世代の党,https://en.wikipedia.org/wiki/Party_for_Japanese_Kokoro,2014-08-01,,,,,{},5,40
JPN,con,2656,2024-08-15 07:29:46.500000,2024-08-15 07:29:46.501000,PH,Party of Hope,Kibō no Tō,Kibo no To,希望の党,https://en.wikipedia.org/wiki/Kib%C5%8D_no_T%C5%8D,2017-09-25,,,,,{},5,26
JPN,con,2069,2024-08-15 07:29:45.033000,2024-08-15 07:29:45.034000,PLFP,People's Life First Party,Kokumin no Seikatsu ga Daiichi | Seikatsu no Tō,Kokumin no Seikatsu ga Daiichi | Seikatsu no To,国民の生活が第 | 生活の党,"https://en.wikipedia.org/wiki/Liberal_Party_(Japan,_2016)",2012-07-12,,yomiuri,"Several MPs followed Ichiro Ozawa and left the Democratic Party of Japan (DPJ) on 2 July 2012 to form Putting People's Lives First (PPLF) on 12 July.
Party split on 27 December 2012 into People's Life Party (Seikatsu no Tō · 生活の党) and Tomorrow Party of Japan (Nippon Mirai no Tō · 日本未来の党).",,{},5,26
JPN,con,4,2024-08-15 07:29:41.573000,2024-08-15 07:29:41.575000,PNP,People's New Party,Kokumin Shinto,Kokumin Shinto,国民新党,http://en.wikipedia.org/wiki/People%27s_New_Party,2005-08-17,,,,,{},5,26
JPN,con,2068,2024-08-15 07:29:45.030000,2024-08-15 07:29:45.031000,PR,Peace and Reform,Heiwa Kaikaku,Heiwa Kaikaku,,,1998-01-05,,kyodo,"Peace and Reform (HK) parliamentary group was announced on 5 January 1998. It was formed by 
New Peace Party (Shinto Heiwa) and Reform Club (Kaikaku), two splinter parties from the New Frontier Party (NFP) breakup.",,"{""include"": ""party group 5% seats""}",5,26
JPN,soc,1724,2024-08-15 07:29:44.552000,2024-08-15 07:29:44.554000,RWSP,Right Wing Socialist Party,Uha Shakai Tô,Uha Shakai To,社会党右派,http://en.wikipedia.org/wiki/Rightist_Socialist_Party_of_Japan,1948-07-01,,,,,{},5,11
JPN,com,2828,2024-08-15 07:29:46.968000,2024-08-15 07:29:46.970000,ReiShin,Reiwa Shinsengumi,Reiwa Shinsengumi,Reiwa Shinsengumi,れいわ新選組,https://en.wikipedia.org/wiki/Reiwa_Shinsengumi,2019-04-01,,,Party formed on 1 April 2019 as split from Liberal Party (LP).,,{},5,14
JPN,soc,86,2024-08-15 07:29:41.734000,2024-08-15 07:29:41.736000,SDF,Socialist Democratic Federation,Shaminren,Shaminren,社会民主連合,http://en.wikipedia.org/wiki/Socialist_Democratic_Federation_%28Japan%29,1978-03-26,,,,,{},5,11
JPN,com,1737,2024-08-15 07:29:44.574000,2024-08-15 07:29:44.576000,SRP,Social Reform Party,Yakaikakushintou zu,Yakaikakushintou zu,革新 党,http://ja.wikipedia.org/wiki/%E7%A4%BE%E4%BC%9A%E9%9D%A9%E6%96%B0%E5%85%9A,1948-03-01,,,,,{},5,14
JPN,eco,2785,2024-08-15 07:29:46.849000,2024-08-15 07:29:46.851000,TPJ,Tomorrow Party of Japan,Nippon Mirai no Tō,Nippon Mirai no To,日本未来の党,https://en.wikipedia.org/wiki/Tomorrow_Party_of_Japan,2012-11-28,2013-05-01,,"New party formed on 28 November 2012 by Governor Yukiko Kada (no party affiliation).
Party dissolved in May 2013.",,{},5,19
JPN,lib,1124,2024-08-15 07:29:43.591000,2024-08-15 07:29:43.593000,YP,Your Party,Minna no Tō,Minna no To,みんなの党,http://en.wikipedia.org/wiki/Your_Party,2009-08-08,,,,,{},5,6
JPN,none,1055,2024-08-15 07:29:43.482000,2024-08-15 07:29:43.484000,etc,others,others,others,,,,,,,,{},5,12
JPN,none,2141,2024-08-15 07:29:45.199000,2024-08-15 07:29:45.201000,no-seat,no seat,no seat,no seat,,,,,,Largest party that won no seats in an election and less than one percent vote share.,Only coded if there are no other observations for the party. Party name included in 'description' of election result.,{},5,12
JPN,none,905,2024-08-15 07:29:43.212000,2024-08-15 07:29:43.214000,none,no party affiliation,no party affiliation,no party affiliation,,,,,,,,{},5,12
JPN,none,2297,2024-08-15 07:29:45.635000,2024-08-15 07:29:45.636000,one-seat,one seat,one seat,one seat,,,,,,Parties that won one seat in a single election and less than one percent vote share.,,{},5,12
JPN,none,1812,2024-08-15 07:29:44.675000,2024-08-15 07:29:44.677000,vac,vacancy,vacancy,vacancy,,,,,,,,{},5,12
LTU,spec,2121,2024-08-15 07:29:45.157000,2024-08-15 07:29:45.159000,DK,The Way of Courage,Drąsos kelias,Drasos kelias,,http://en.wikipedia.org/wiki/The_Way_of_Courage,2012-03-19,,,New party formed on 19 March 2012.,,{},15,16
LTU,lib,581,2024-08-15 07:29:42.701000,2024-08-15 07:29:42.703000,DP,Labour Party,Darbo partija,Darbo partija,,http://en.wikipedia.org/wiki/Labour_Party_%28Lithuania%29,2003-10-18,,,,,{},15,6
LTU,right,383,2024-08-15 07:29:42.272000,2024-08-15 07:29:42.274000,JL,Young Lithuania,Jaunoji Lietuva,Jaunoji Lietuva,,https://en.wikipedia.org/wiki/Young_Lithuania,1994-09-17,,,New party formed on 17 September 1994.,"Union of LKDS and LTJS ""Young Lithuania"" For United Lithuania (LKDS ir LTJS ""Jaunoji Lietuva"" susivienijimas uz vieninga Lietuva)","{""name_full"": ""Partija \u201eJaunoji Lietuva\u201c""}",15,40
LTU,none,2760,2024-08-15 07:29:46.779000,2024-08-15 07:29:46.781000,K-AMT,PEC -- Ausra Maldeikiene's Rain,VRK – Aušros Maldeikienės traukinys,VRK -- Ausros Maldeikienes traukinys,,,2019-05-26,,,Public election committee in 2019 EP election.,,"{""party_type"": ""election_committee"", ""new_party"": false}",15,12
LTU,none,2765,2024-08-15 07:29:46.795000,2024-08-15 07:29:46.797000,K-LS,PEC -- Decisive Leap,VRK – Lemiamas šuolis,VRK -- Lemiamas suolis,,,2019-05-26,,,Public election committee in 2019 EP election.,,"{""party_type"": ""election_committee"", ""new_party"": false}",15,12
LTU,none,2761,2024-08-15 07:29:46.782000,2024-08-15 07:29:46.784000,K-PRPJ,PEC -- President Rolandas Paksas' Movement,VRK – Prezidento Rolando Pakso judėjimas,VRK -- Prezidento Rolando Pakso judejimas,,,2019-05-26,,,Public election committee in 2019 EP election.,,"{""party_type"": ""election_committee"", ""new_party"": false}",15,12
LTU,none,2764,2024-08-15 07:29:46.792000,2024-08-15 07:29:46.793000,K-SLVE,PEC -- Strong Lithuania in United Europe,VRK – Stipri Lietuva vieningoje Europoje,VRK -- Stipri Lietuva vieningoje Europoje,,,,,,Public election committee in 2019 EP election.,,"{""party_type"": ""election_committee"", ""new_party"": false}",15,12
LTU,chr,493,2024-08-15 07:29:42.550000,2024-08-15 07:29:42.552000,KDS,Christian Democratic Union,Krikščionių demokratų sąjunga,Krikscioniu demokratu sajunga,,,,,,,,{},15,3
LTU,chr,709,2024-08-15 07:29:42.916000,2024-08-15 07:29:42.918000,KKSS,Christian Conservative Social Union,Krikščionių konservatorių socialinė sąjunga,Krikscioniu konservatoriu socialine sajunga,,http://en.wikipedia.org/wiki/Christian_Conservative_Social_Union,2002-07-02,,,Reformed as a new party after a merger on 23 January 2010.,,{},15,3
LTU,right,2635,2024-08-15 07:29:46.438000,2024-08-15 07:29:46.439000,LCP,Lithuanian Centre Party,Lietuvos Centro Partija,Lietuvos Centro Partija,,https://en.wikipedia.org/wiki/Lithuanian_Centre_Party,2003-06-01,,,New party formed on 1 June 2003. ,,{},15,40
LTU,lib,887,2024-08-15 07:29:43.168000,2024-08-15 07:29:43.170000,LCS,Centre Union of Lithuania,Lietuvos centro sąjunga,Lietuvos centro sajunga,,http://en.wikipedia.org/wiki/Centre_Union_of_Lithuania,1992-07-01,,,"New party formed in 1992.
Party merged into Liberal and Centre Union (LiCS) in 2003 but a minority faction reformed the party.",,{},15,6
LTU,soc,519,2024-08-15 07:29:42.586000,2024-08-15 07:29:42.588000,LDDP,Democratic Labour Party of Lithuania,Lietuvos demokratinė darbo partija,Lietuvos demokratine darbo partija,,http://en.wikipedia.org/wiki/Democratic_Labour_Party_of_Lithuania,,,,,"Classified as a social democratic party in Bugajski (2002, 106).",{},15,11
LTU,lib,1144,2024-08-15 07:29:43.630000,2024-08-15 07:29:43.631000,LDP,Lithuanian Democratic Party,Lietuvos demokratų partija,Lietuvos demokratu partija,,http://lt.wikipedia.org/wiki/Lietuvos_demokrat%C5%B3_partija,1989-02-05,,,,,{},15,6
LTU,chr,675,2024-08-15 07:29:42.870000,2024-08-15 07:29:42.871000,LKDP,Lithuanian Christian Democrats,Lietuvos krikščionys demokratai,Lietuvos krikscionys demokratai,,http://en.wikipedia.org/wiki/Lithuanian_Christian_Democrats,,,,,,{},15,3
LTU,com,1446,2024-08-15 07:29:44.145000,2024-08-15 07:29:44.147000,LKP,Communist Party of Lithuania,Lietuvos komunistų partija,Lietuvos komunistc partija,,http://en.wikipedia.org/wiki/Communist_Party_of_Lithuania,,,,,,{},15,14
LTU,spec,1782,2024-08-15 07:29:44.651000,2024-08-15 07:29:44.653000,LLL,Lithuanian Liberty League,Lietuvos laisvės lyga,Lietuvos laisves lyga,,http://en.wikipedia.org/wiki/Lithuanian_Liberty_League,1995-11-01,,,New party formed after independence in 1990 and registered as a political party in November 1995.,,{},15,16
LTU,spec,28,2024-08-15 07:29:41.624000,2024-08-15 07:29:41.626000,LLRA,Election Action of Lithuania's Poles,Lietuvos lenkų rinkimų akcija,Lietuvos lenku rinkimu akcija,,http://en.wikipedia.org/wiki/Election_Action_of_Lithuania's_Poles,1994-08-28,,,New party formed on 28 August 1994.,,{},15,16
LTU,lib,2634,2024-08-15 07:29:46.435000,2024-08-15 07:29:46.436000,LLS,Lithuanian Freedom Union (Liberals),Lietuvos laisvės sąjunga (liberalai),Lietuvos laisves sajunga (liberalai),,https://en.wikipedia.org/wiki/Lithuanian_Freedom_Union_(Liberals),2014-07-12,,,Party formed on 12 July 2014. ,,{},15,6
LTU,right,1562,2024-08-15 07:29:44.328000,2024-08-15 07:29:44.330000,LLaS,Lithuanian Liberty Union,Lietuvos laisvės sąjunga,Lietuvos laisves sajunga,,http://lt.wikipedia.org/wiki/Lietuvos_laisv%C4%97s_s%C4%85junga,1994-09-13,,,,,{},15,40
LTU,soc,1261,2024-08-15 07:29:43.832000,2024-08-15 07:29:43.833000,LMP-NDP,Lithuanian Womens Party -- New Democratic Party,Lietuvos moterų partija – Naujosios demokratijos partija,Lietuvos moteru partija -- Naujosios demokratijos partija,,http://de.wikipedia.org/wiki/Lietuvos_moter%C5%B3_partija,1995-02-25,,,New party formed on 25 Februar 1995.,,{},15,11
LTU,lib,2805,2024-08-15 07:29:46.905000,2024-08-15 07:29:46.907000,LP,Freedom Party,Laisvės partija,Laisves partija,,https://en.wikipedia.org/wiki/Freedom_Party_(Lithuania),2019-06-01,,,Party formed on 1 June 2019 as split from Liberal Movement (LRLS).,,{},15,6
LTU,spec,1447,2024-08-15 07:29:44.148000,2024-08-15 07:29:44.150000,LPKTS,Union of Lithuanian Political Prisoners and Deportees,Lietuvos politinių kalinių ir terminių sąjunga,Lietuvos politiniu kaliniu ir tremtiniu sajunga,,http://en.wikipedia.org/wiki/Lithuanian_Union_of_Political_Prisoners_and_Deportees,1988-07-30,,,New party formed on 30 July 1988. ,,{},15,16
LTU,lib,482,2024-08-15 07:29:42.529000,2024-08-15 07:29:42.531000,LRLS,Liberals Movement of the Republic of Lithuania,Lietuvos Respublikos liberalų sąjūdis,Lietuvos Respublikos liberaly sajudis,,http://en.wikipedia.org/wiki/Liberals'_Movement_of_the_Republic_of_Lithuania,2006-02-25,,,,,{},15,6
LTU,spec,863,2024-08-15 07:29:43.134000,2024-08-15 07:29:43.135000,LRS,Lithuanian Russian Union,Lietuvos rusų sąjunga,Lietuvos rusu sajunga,,http://en.wikipedia.org/wiki/Lithuanian_Union_of_Russians,1995-07-01,,,New party formed in 1995.,,{},15,16
LTU,soc,2763,2024-08-15 07:29:46.788000,2024-08-15 07:29:46.790000,LSDDP,Social Democratic Labour Party of Lithuania,Lietuvos socialdemokratų darbo partija,Lietuvos socialdemokratu darbo partija,,https://en.wikipedia.org/wiki/Social_Democratic_Labour_Party_of_Lithuania,2018-04-13,,,Party formed on 13 April 2018 based on the Social Democratic Labour parliamentary group established on 19 October 2017.,,{},15,11
LTU,soc,1277,2024-08-15 07:29:43.868000,2024-08-15 07:29:43.870000,LSDP,Lithuanian Social Democratic Party,Lietuvos socialdemokratų partija,Lietuvos socialdemokratu partija,,http://en.wikipedia.org/wiki/Social_Democratic_Party_of_Lithuania,2001-01-27,,,,Merger of LDDP and LSDP on 27 January 2001 keeping the name of the smaller party.,"{""cmp"": 88321}",15,11
LTU,soc,1408,2024-08-15 07:29:44.079000,2024-08-15 07:29:44.081000,LSDP-89,Lithuanian Social Democratic Party -- 1989,Lietuvos socialdemokratų partija – 1989,Lietuvos socialdemokratu partija -- 1989,,http://en.wikipedia.org/wiki/Social_Democratic_Party_of_Lithuania,,,,,,{},15,11
LTU,spec,2036,2024-08-15 07:29:44.965000,2024-08-15 07:29:44.966000,LTMA,Alliance of the Lithuanian National Minorities,Lietuvos tautinių mažumų aljansas,Lietuvos tautiniu mazumu aljansas,,,,,,,,{},15,16
LTU,right,432,2024-08-15 07:29:42.389000,2024-08-15 07:29:42.391000,LTS,Lithuanian National Union List,Lietuvių tautininkų sąjunga,Lietuviu tautininku sajunga,,http://en.wikipedia.org/wiki/Lithuanian_Nationalists_Union,,,,,,{},15,40
LTU,code,2037,2024-08-15 07:29:44.968000,2024-08-15 07:29:44.969000,LUP,Lithuanian Party of Economy,Lietuvos ūkio partijos,Lietuvos ukio partija,,,,,,,,"{""information_needed"": ""party origin""}",15,28
LTU,agr,191,2024-08-15 07:29:41.914000,2024-08-15 07:29:41.915000,LVLS,Lithuanian Peasant Union,Lietuvos valstiečių sąjunga,Lietuvos valstiecic sajunga,,http://en.wikipedia.org/wiki/Lithuanian_Peasant_and_Greens_Union,2001-12-01,,,,,{},15,2
LTU,agr,1632,2024-08-15 07:29:44.448000,2024-08-15 07:29:44.450000,LVP,Lithuanian Peasant Party,Lietuvos valstiečių partija,Lietuvos valstieciu partija,,http://en.wikipedia.org/wiki/Lithuanian_Peasants_Party,,,,,,{},15,2
LTU,eco,21,2024-08-15 07:29:41.608000,2024-08-15 07:29:41.610000,LZP,Lithuanian Green Party,Lietuvos žalioji partija,Lietuvos zalioji partija,,https://en.wikipedia.org/wiki/Lithuanian_Green_Party,,,,,,{},15,19
LTU,lib,983,2024-08-15 07:29:43.347000,2024-08-15 07:29:43.349000,LiCS,Liberal and Centre Union,Liberalų ir centro sąjunga,Liberalc ir centro sajunga,,http://en.wikipedia.org/wiki/Liberal_and_Centre_Union,,,,,Coded as merger because of predecessor vote strength in 1996 and 2000 election.,{},15,6
LTU,con,2007,2024-08-15 07:29:44.915000,2024-08-15 07:29:44.916000,LiCS-TPP,United Faction of the Liberal and Centre Union and Nations Resurrection Party,Liberaly ir centro sąjunga ir Tautos prisikelimo partija,Liberaly ir centro sajunga ir Tautos prisikelimo partija,,http://en.wikipedia.org/wiki/Liberal_and_Centre_Union,2010-09-21,,"ejpr, elta",,,{},15,26
LTU,lib,856,2024-08-15 07:29:43.127000,2024-08-15 07:29:43.129000,NS-SL,New Union (Social Liberals),Naujoji sąjunga (socialliberalai),Naujoji sajunga (socialliberalai),,http://en.wikipedia.org/wiki/New_Union_%28Socialliberals%29,1998-04-25,2011-07-09,,New party formed on 25 April 1998.,,{},15,6
LTU,lib,676,2024-08-15 07:29:42.873000,2024-08-15 07:29:42.874000,PDP,Civic Democratic Party,Pilietinės demokratijos partija,Pilietines demokratijos partija,,http://de.wikipedia.org/wiki/Pilietinės_demokratijos_partija,2006-05-14,,,Party formed on 14 May 2006. ,,{},15,6
LTU,com,1056,2024-08-15 07:29:43.485000,2024-08-15 07:29:43.487000,SPF,Socialist People's Front,Socialist People's Front,Socialist People's Front,,http://en.wikipedia.org/wiki/Socialist_People%27s_Front,2008-07-01,,,Reformed as a new party after a merger on 19 December 2009.,,{},15,14
LTU,right,2762,2024-08-15 07:29:46.785000,2024-08-15 07:29:46.787000,SV/NS,Recover the State! | National Alliance,Susigrąžinkime valstybę! | Nacionalinis Susivienijimas,Susigrazinkime valstybe! | Nacionalinis Susivienijimas,,https://en.wikipedia.org/wiki/National_Alliance_(Lithuania),2019-05-26,,,New party formed on 7 March 2020.,Public election committee in 2019 EP election.,"{""party_type"": ""election_committee"", ""new_party"": false}",15,40
LTU,lib,2122,2024-08-15 07:29:45.160000,2024-08-15 07:29:45.162000,TAIP,YES -- Homeland Revival and Perspective,Tėvynės atgimimas ir perspektyva,Tevynes atgimimas ir perspektyva,,http://en.wikipedia.org/wiki/YES_(Lithuanian_political_party),2011-11-20,,elta,,,{},15,6
LTU,code,1783,2024-08-15 07:29:44.654000,2024-08-15 07:29:44.656000,TPJ,National Progress Movement,Tautos pazangos judejimas,Tautos pazangos judejimas,,,,,,,,"{""information_needed"": ""party origin""}",15,28
LTU,lib,1502,2024-08-15 07:29:44.237000,2024-08-15 07:29:44.239000,TPP,National Resurrection Party,Tautos prisikėlimo partija,Tautos prisikelimo partija,,http://en.wikipedia.org/wiki/National_Resurrection_Party,2008-06-30,,,New party formed on 30 June 2008. ,,{},15,6
LTU,con,1045,2024-08-15 07:29:43.459000,2024-08-15 07:29:43.461000,TS-LK,Homeland Union,Tėvynės sąjunga,Tevynes sajunga,,http://en.wikipedia.org/wiki/Homeland_Union_%28Lithuanian_Conservatives%29,,,,,,{},15,26
LTU,com,1623,2024-08-15 07:29:44.436000,2024-08-15 07:29:44.437000,TSKP,Lithuanian Communist Party on the CPSU Platform,Lietuvos komunistų partija TSKP platformoje,Lietuvos komunistu partija TSKP platformoje,Коммунистическая партия Литвы,http://en.wikipedia.org/wiki/Communist_Party_of_the_Soviet_Union,,,,,,{},15,14
LTU,con,1421,2024-08-15 07:29:44.108000,2024-08-15 07:29:44.110000,TT-LDP,Order and Justice -- Liberal Democratic Party,Tvarka ir teisingumas – Liberalų demokratų partija,Tvarka ir teisingumas -- Liberalu demokratu partija,,http://en.wikipedia.org/wiki/Order_and_Justice,2002-03-09,,,Party formed on 9 March 2002 as split from Liberal Union of Lithuania (LLiS).,,{},15,26
